발화	감정
자궁에 혹이 있어서 수술을 해야 하는지 상담하려고 여러 병원에 다녔는데 진단이 다 틀린 거야.수술해야 한다는 의사도 있고 기다려 보라는 의사도 있어. 진단이 틀리니 어떻게 해야 할지 모르겠어.	0
며칠 전부터 허리가 아파서 꼼짝 못 하겠어.허리가 아파서 꼼짝 못 하니 밖에 나가지를 못해 심심하기도 하고 누구와 말할 사람도 없어서 외로워.	0
어제 피검사 결과 받았는데 혈당 수치가 높게 나와서 당황스럽더라고.많이 높게 나와서 병원 예약을 하고 왔어.나는 체중도 정상이고 작년 검사에는 정상으로 나왔는데 당황스러워.	0
은퇴 후를 잠시 생각해 봤는데 마음이 초조해지더라고.많지는 않지만 매달 조금씩 저축을 하고 있어.	0
회사가 구조조정 중이라 무척 혼란스럽다.우리 부서도 절반이 명예퇴직해야 할 상황이지만 어떻게 해서든 잘 수습해 봐야지.	0
나도 결혼을 언젠가는 할 수 있을까? 답답해.응. 그런데 좋은 사람을 어떻게 만나야 할지 모르겠어.	0
남자친구가 연락이 안 돼서 너무 0해.어젯밤부터 연락이 안 돼서 걱정이야.	0
직장을 찾아야 하는데 내가 무엇을 하고 싶은지 모르겠어.응 내가 뭘 하고 싶은지 무엇을 잘하는지 모르겠어. 	0
임신했는데 아직 초기라서 조심스러워.응 고마워. 처음 겪는 변화라 내 몸이 내 몸 같지가 않고 낯설어. 응. 아이를 만나게 될 생각을 하면 무척 설레지만 아직은 조심스러워서 0해.	0
직장 상사가 성희롱 발언을 했어. 정말 소름 끼치는 사람이야.응 한 번만 더 그러면 신고해버리고 싶어.	0
결혼을 일찍 한 친구들 보면 아이 키우는 게 힘들어 보여.자기 시간도 없이 오로지 아이에게 매달리는 모습을 보면 나는 자신이 없어져.	0
상사의 마음을 알 수가 없어서 힘들어.업무를 수행할 때 이랬다저랬다 대체 어쩌라는 건지 모르겠어.	0
요즘에는 회사에 출근하는 게 행복하지 않아.갑자기 계약 해지를 통보할까 봐 걱정스러워서 차라리 내가 사직서를 낼까도 생각해.만약 사직서를 내게 되더라도 새로운 도전이라고 생각하려고.	0
얼마 전 건강검진을 받았는데 오늘 전화가 와서 재검이 필요하다고 하네.응. 난 항상 건강검진 받을 때마다 하나씩 이상이 있다고 나오니까 당황스럽네.큰 문제가 있는 것은 아니겠지? 좀 걱정돼.	0
직장 생활 육 개월 차인데 너무 힘들어. 사회생활이 이렇게 외로운 건가라는 생각도 들어.회사에서 자꾸 겉도는 느낌이야. 점심시간이나 회식 갈 때도 다들 친한 동료랑 같이 있는데 나만 혼자 다녀.	0
요즘 결혼 생활에 회의감이 들어.모든 일이 시댁을 중심으로 돌아가고 있어서 답답해.남편과 대화를 해봐야겠어.	0
요즘 큰애만 보면 너무 스트레스를 많이 받아.응. 큰애가 수험생이라 걱정이 많아.맞아. 그래도 잘 될 거라 믿고 보조를 맞춰 주어야겠지.	0
둘째가 공부를 열심히 해서 기분은 좋은데 내가 모르는 게 너무 많아서 자존심이 상해.질문에 대답을 못 해주니 잘 모른다고 은근히 무시하네.응. 어릴 때처럼 내가 알려줄 수 있는 것이 점점 줄어드는 것 같아 괜히 서운하네. 	0
중학교 때 뚱뚱하다는 이유로 왕따를 당해서 그런지 대학생이 된 지금은 조금 나아졌지만 여전히 사람들이 두렵고 무서워.뚱뚱하다는 말을 듣고 싶지 않아 열심히 운동하면서 건강과 자신감을 가지게 되었어.	0
결혼한 지 두 달이 채 안 되었는데 임신을 해버렸어. 나는 자녀 없이 일을 더 하고 싶었단 말이야.난 아직 엄마가 될 자신이 없어. 좋은 엄마가 될 수 있을까 걱정이 돼.집에 머무르면서 늘 아이 옆을 지켜주는 엄마가 좋은 엄마라고 생각해.	0
왜 나는 지원하는 회사마다 다 떨어질까? 나는 참 쓸모없는 것 같아.실력도 없고 사회성도 없고 센스도 없어. 나는 그냥 백수로 살아야 하는 걸까?	0
결혼을 왜 하지 않는 거야? 나는 비혼주의자들을 보면 이 사회에 도움이 안 되는 사람들처럼 느껴져. 꼴도 보기 싫어져.안 그래도 출산율이 떨어지는데 한국을 위한다면 당연히 해야 하지 않아?어렸을 때부터 부모님 밑에서 책임감에 대해 이야기를 많이 들어서 그런지 이런 가치관이 아닌 사람들이 이상하게 느껴져.	0
나는 말을 너무 예민하게 받아들여 우는 경향이 있어. 이번에 취업한 회사에서 사람들이 나를 이상하게 보면 어쩌지?응. 나는 사람들이 큰 소리로만 말해도 겁이 나고 상처가 돼. 이런 내가 사회생활을 잘 할 수 있을까?회사 사람들한테 미리 차분하게 말해달라고 하는 게 좋겠어.	0
부모님은 자영업을 물려받으라고 하시는데 나는 내가 원하는 일을 하고 싶어.부모님은 왜 이렇게 내가 원하는 일을 믿어주시지 않는 걸까? 나도 내 삶을 살고 싶어.나는 내가 전공한 분야와 관련된 직업을 가지고 싶어.	0
나는 이 일이 너무 싫지만 돈을 벌어야 해서 어쩔 수 없이 하고 있어.내가 홍보하는 냉동식품을 손님들이 사가서 맛있다고 해줬던 기억은 있는 것 같아.나 자신을 조금 자신감 있게 만들어 주는 것 같아.	0
나는 연애를 하기엔 부족한 사람 같아. 누가 나를 좋아해 줄까?맞아. 내가 이렇게 준비가 덜 되었다면 누가 나를 좋아할까?내가 능력과 실력이 부족해서 연애하기에 매력이 부족하다고 생각해.	0
내가 원하는 업무는 이런 것들인데 더 많은 업무능력을 요구해서 힘들어.가끔 내가 이러려고 취직했나 하는 생각도 드는 것 같아.한 번 팀장님에게 상담해볼까?	0
이 연애가 과연 내게 의미가 있는 연애인지 모르겠어.남자친구와 의미 있는 데이트보단 모텔만 자주 드나드는 것 같아.함께 여행을 다니면서 자주 돌아다니는 연애를 원했어.	0
친구와 말도 없이 연락이 두절됐어. 내가 생각했던 만큼 관계가 두텁지 않았던 걸까?나도 잘 모르겠어. 나에게 말할 수 없는 어려움이 있는 걸까?묵묵히 기다려준다면 친구가 고마워할까?	0
혼자만의 시간이 필요한데 친구가 자꾸 불러내서 스트레스받아.그 친구는 분위기메이커 역할을 하려고 사람들을 필요로 하는 것 같아.	0
회사에 새로 들어온 인턴이 있는데 너무 어리바리해서 뭘 하나 제대로 시킬 수가 없어.지금도 잘하고 있지만 조금 더 노력했으면 좋겠다고 말하고 싶어.	0
우리 딸은 남의 시선을 의식하지 않고 막 행동해서 걱정이야.버스 안에서 지나치게 오래 통화해서 내가 조금 혼을 냈어.	0
남편이 끼니마다 반찬 타령을 해서 스트레스받아.그런 편인데 나이 들수록 입맛이 더 까탈스러운 것 같아.	0
늙어갈수록 피부가 점점 처지고 살이 찌는 내 모습이 부끄러워.예전에는 몰랐는데 나이가 드니깐 관리의 중요함을 알겠어!열심히 운동하고 식단관리도 잘해서 나 자신한테 만족스러운 삶을 살 거야.	0
혼자 살고 있는 내 동생이 나이가 드니깐 외롭다고 하네.동생이 결혼을 안 했거든. 나이를 먹으면서 몸도 불편해지니까 더 우울해하는 것 같아.	0
나이가 먹어가면서 취업이 더 어려워지는 것 같아.경제가 어려워져서 취업하기가 더 어려워진 것 같아.취업은 해야 되는데 어렵네. 하지만 좌절하지 않고 노력하고 있어.	0
결혼 할 나이가 되었는데 나는 안 하고 싶어.나는 아직 더 즐기고 싶은데 주변에서 자꾸 결혼하라 해서 혼란스럽네.괜히 마음이 안 좋고 자신감도 없어져	0
내 친구가 오늘 취직했대. 나도 회사 다니고 싶어.응. 다음 주에 면접 보러 가.응. 면접에서 말하는 연습을 하고 있어.	0
오늘 친구가 약속 시각에 또 늦었어. 짜증 나.연락을 해도 답장이 없으니 마냥 기다리기만 해야 해서 짜증 나. 	0
다시는 연애하기 싫어.연애를 하면 돈이 너무 많이 들어. 그래서 연애하기 싫어.	0
내 베스트프랜드가 나를 좋아한다고 고백했어.난 그 아이를 사랑하지 않아서 거절할 예정이야.맞아 친구에게 지금까지처럼 사이좋은 친구 사이로 지내자고 할래.	0
나 같이 일하는 동료가 좋아. 어떡하지?응. 내 말을 잘 들어줘서 그게 제일 좋아.	0
시부모님이 만날 때마다 애를 낳으라고 스트레스를 줘.나는 알아서 하고 싶은데 애를 낳으라고 강요하는 것 같아서 그게 너무 싫어.남편과 이야기를 해 봐야 할 것 같아.	0
직장 동료가 나보고 소개팅을 해준다고 하는데 당혹스러워.소개팅하게 될 사람이 별로인 것 같아. 왜 그런 사람을 소개해주려는지 모르겠어.	0
친구가 어제 지갑을 잃어버렸대. 벌써 세 번째야.친구에게 지갑을 가방에 넣어서 가지고 다니라고 했어.	0
어제 면접 본 회사에서 합격 전화를 받았는데 오늘 다시 아직 확실하게 결정되지 않았다고 전화가 왔어.모르겠어. 전화했다가 진짜 불합격이면 어떡하지?그래도 바뀌지 않을 사실이니까 용기를 내서 전화를 해봐야겠어.	0
출근 시간이 한 시간이나 빨라졌어.아침에 일어나기가 너무 힘들어.일찍 일어나야 하는데 저녁에 늦게까지 휴대폰을 하는 습관이 고치기 힘드네. 	0
오늘 고백받았어.고백한 남자가 평소에 내가 좋아하던 사람이야.응. 내일 첫 데이트를 하기로 했어.	0
취업이 안 돼서 계속 무직 상태로 지내고 있어.부모님께 계속 용돈을 타서 쓰는 게 너무 죄송스러워.응. 오늘부터 더 열심히 구직활동을 해 볼 생각이야.	0
나는 좀처럼 친구들과 친해지질 못하는 것 같아.먼저 적극적으로 말을 걸 수가 없어.친구와 먼저 문자를 나누면서 친해지는 것은 어떨까?	0
직장 동료가 오늘도 지각했어. 너무 한심해.매일 늦게 오니까 그 사람 일을 내가 더 해야 해.팀장님께 자주 지각하는 동료에 대해서 말해봐야겠어.	0
아이 낳기가 너무 무서워.아이를 낳을 때 너무 아플 것 같아.남편과 이야기해봤는데 남편은 내 마음을 몰라주는 것 같아.	0
친구들은 다 결혼했는데 나만 못했어.맞아. 나도 결혼하고 싶은데 못 할까 봐 두렵네.좀 더 적극적으로 소개팅을 나가볼까?	0
회식 좀 그만했으면 좋겠어.일도 늦게 끝나는데 회식을 자주 하니까 너무 피곤해.	0
남자친구 때문에 힘들어.나는 아직 생각이 없는데 남자친구가 결혼하자고 해.남자친구에게 나는 아직 결혼 생각이 없다는 걸 진지하게 말해봐야겠어.	0
친구들은 다 연애하고 결혼한다는 소식을 전해주는데 나는 대체 뭘 하고 있는 걸까?취업 준비하느라 바빠서 연애에 대해서 생각해 볼 겨를이 없었어. 취직하고 나니까 짝이 없다는 것에 외로움이 느껴지네.좋은 인연이 온다면 이런저런 핑계를 대지 않고 확실히 잡을래.	0
이번 승진 심사를 통과할 수 있을지 모르겠어.바로 내일이야. 일도 손에 안 잡히고 제정신이 아니야.승진을 하게 되면 월급이 오르지. 이번에 승진한다면 아들이 갖고 싶었던 로봇 장난감을 사줄 수 있을 텐데.	0
대학원을 나오지 않은 게 이 나이에 발목을 잡게 될 줄이야.응 승진 심사에서 최종학력이 더 높은 동기가 승진하게 되었거든.	0
요즘 소변이 잘 나오지 않는 것 같아서 참 당황스러워.아직 모르겠어. 병원을 가봐야겠는데 결과가 어떻게 나올지 좀 무서워.평일엔 시간이 안 나서 주말에 가보려고.	0
어제 회사에서 밤새 일을 했는데 아내가 믿어주지 않아 당황스럽네.그동안 내가 아내에게 신뢰를 주지 못했다 싶기도 하더라구.회사 출퇴근 기록표를 보여주면 아내가 믿을 것 같아.	0
의사에게 검사 결과를 들어보면 매번 정상이라고 하는데 나는 도저히 못 믿겠어.난 분명히 안 좋은 것 같은데 자꾸 괜찮다고만 하니까.어디가 아픈 건 아닌데 자꾸 추가검사를 하고 병원에 잡아두니까 그런 생각이 들어.	0
아무 생각 없이 아이 방에 들어갔는데 아들이 노크도 없이 들어왔다며 불같이 화를 내서 당황스럽네.자신의 방은 개인의 공간이라고 생각해서 누군가 들어올 때는 자신의 허락을 받아야 한다고 생각하나 봐.그런 것 같아. 앞으로는 아이의 방에 들어갈 때 노크를 하고 물어보고 들어가야겠어.	0
이번에 결혼하게 됐는데 시댁에서 원하는 혼수가 우리의 수준과 맞지 않아서 버거워일단 우리 집에서 결혼자금을 아무리 모아도 시댁에서 원하는 수준의 반도 안 되는 상황이야. 남편에게도 미안해서 이런 말들을 솔직하게 하지 못하겠어.남편에게 얘기하면 조금 줄여볼 수는 있을 것 같은데 처음부터 한 수 접고 들어가는 것 같아서 자존심도 상해.	0
나는 취업 준비 중인데 친구들은 이미 다 취직한 상태라서 나 혼자 너무 뒤처진 것 같아.응. 이런 걱정과 고민을 친구들에게 속 시원하게 말할 수 없어서 답답하고 괴로워.가끔 이런 고민을 아버지와 상담을 많이 해. 이번에도 그래야 할 것 같아.	0
